Headlines,Fecha,traduccion,xlmr_positive,xlmr_neutral,xlmr_negative,finance-sentiment-es_positive,finance-sentiment-es_neutral,finance-sentiment-es_negative,mbert_oneStars,mbert_twoStars,mbert_threeStars,mbert_fourStars,mbert_fiveStars,finbert_positive,finbert_neutral,finbert_negative,pysentimiento_positive,pysentimiento_neutral,pysentimiento_negative
las 5 noticias clave del dia para el inversor,2023-12-08,the 5 key news of the day for the investor,0.7256878018379211,0.24988946318626404,0.024422720074653625,1.003405122901313e-05,0.9999819993972778,7.949436621856876e-06,0.008929706178605556,0.006860960740596056,0.02834172360599041,0.15143641829490662,0.8044312000274658,5.857211249349348e-07,0.9999988079071045,6.292247576311638e-07,0.6832700967788696,0.2870260179042816,0.029703855514526367
american express se asocia con bbva caixabank santander y sabadell,2023-12-08,american express partners with bbva caixabank santander and sabadell,0.06637172400951385,0.8838578462600708,0.04977037385106087,7.412655577354599e-06,0.9999836683273315,8.910137694329023e-06,0.20511658489704132,0.14224474132061005,0.236247256398201,0.2074400633573532,0.20895135402679443,5.132899332238594e-07,0.9999921321868896,7.390398423012812e-06,0.10316751897335052,0.7208254337310791,0.17600712180137634
santander el banco espanol favorito de bestinver securities,2023-12-07,santander bestinver securities favorite spanish bank,0.38267776370048523,0.5347949862480164,0.08252723515033722,8.370303476112895e-06,0.9999831914901733,8.520559276803397e-06,0.03985761106014252,0.027898868545889854,0.08212012052536011,0.21399863064289093,0.6361247897148132,0.00011380234354874119,0.999589741230011,0.00029641445144079626,0.7244364619255066,0.25005587935447693,0.025507641956210136
santander exprime el mercado para adelantar 6000 millones en financiacion de 2024,2023-12-06,santander squeezes the market to advance 6 billion in financing of 2024,0.6662660837173462,0.28845450282096863,0.04527941718697548,1.415728638676228e-05,0.9999792575836182,6.578101874765707e-06,0.2579611539840698,0.14265629649162292,0.1840234100818634,0.1839161366224289,0.23144292831420898,0.0015900772996246815,0.9982209801673889,0.00018896297842729837,0.10017067193984985,0.64043128490448,0.25939804315567017
los depositos mas rentables del mercado rebajan sus ofertas,2023-12-04,the most profitable deposits on the market reduce their offers,0.022142725065350533,0.10410498082637787,0.873752236366272,0.00013509640120901167,3.540542456903495e-05,0.9998294115066528,0.007202550768852234,0.013424710370600224,0.07268646359443665,0.3160838782787323,0.5906023979187012,0.3177352249622345,0.48634442687034607,0.19592033326625824,0.25659602880477905,0.7009828090667725,0.042421210557222366
la banca afronta la revision salarial de sus 140000 empleados tras unos resultados record,2023-12-03,banking faces the wage review of its 140000 employees after record results,0.020518023520708084,0.11661722511053085,0.8628648519515991,9.915590453601908e-06,0.9999810457229614,9.113560736295767e-06,0.11100006848573685,0.105447918176651,0.20008771121501923,0.3199932873249054,0.2634710371494293,6.837472756160423e-05,0.6162550449371338,0.38367655873298645,0.14027003943920135,0.7217111587524414,0.13801881670951843
los grandes bancos ya ofrecen depositos personalizados al 2,2023-12-02,big banks already offer personalized deposits at 2,0.3010530471801758,0.6720505952835083,0.026896454393863678,1.868067010946106e-05,0.999975323677063,6.0105548982392065e-06,0.025067748501896858,0.03763324022293091,0.10924345254898071,0.30327698588371277,0.5247786045074463,2.9434590942400973e-06,0.9999604225158691,3.657858178485185e-05,0.2037133425474167,0.7690243721008301,0.027262257412075996
el ibex en maximos desde 2018 tras sumar un 2 en su quinta semana al alza,2023-12-01,the ibex in peaks since 2018 after adding 2 in its fifth week upwards,0.33033525943756104,0.5623693466186523,0.1072954386472702,0.9999376535415649,2.615372977743391e-05,3.6197110603097826e-05,0.04169358313083649,0.03429253026843071,0.06898174434900284,0.163640096783638,0.6913920044898987,3.979703251388855e-06,0.9998206496238708,0.00017546994786243886,0.09402190893888474,0.5224815011024475,0.38349655270576477
sabadell ofrece un deposito personalizado al 225,2023-12-01,sabadell offers a personalized deposit at 225,0.08741395175457001,0.8950302004814148,0.01755586452782154,7.91327784099849e-06,0.999983549118042,8.554775376978796e-06,0.03639701381325722,0.031060945242643356,0.1561090052127838,0.38239264488220215,0.39404037594795227,1.8305949197383597e-05,0.9999730587005615,8.640086889499798e-06,0.10058475285768509,0.8242437243461609,0.07517150044441223
el ibex vuela en noviembre gana un 1154 y 7 valores marcan record,2023-12-01,the ibex flies in november wins 1154 and 7 values mark record,0.6270596981048584,0.31713366508483887,0.055806636810302734,0.9999170303344727,5.22198315593414e-05,3.0779123335378245e-05,0.1390942931175232,0.07208292931318283,0.13658787310123444,0.17668871581554413,0.4755461812019348,3.848005292184098e-08,0.9999980926513672,1.9153808352712076e-06,0.22535845637321472,0.6356686949729919,0.13897280395030975
eroski cierra la refinanciacion de sus 703 millones de deuda hasta 2029,2023-11-30,eroski closes the refinancing of its 703 million debt until 2029,0.12254859507083893,0.6825334429740906,0.1949179619550705,1.0006467164203059e-05,0.9999823570251465,7.575185463792877e-06,0.2611617147922516,0.14230675995349884,0.18020384013652802,0.19357669353485107,0.22275102138519287,1.4169102087180363e-06,0.9999938011169434,4.7143621486611664e-06,0.0941179022192955,0.6527938842773438,0.25308823585510254
bbva sabadell rovi e inditex suben mas de un 50 en 2023,2023-11-30,bbva sabadell rovi and inditex rise more than 50 by 2023,0.22983774542808533,0.6726268529891968,0.0975353941321373,0.9998611211776733,0.00011581767466850579,2.3012356905383058e-05,0.4311966300010681,0.20332156121730804,0.1656235009431839,0.0879250019788742,0.11193332076072693,0.23603783547878265,0.7638794779777527,8.267866360256448e-05,0.08539386093616486,0.5663861632347107,0.3482200503349304
morgan stanley preve subidas de hasta el 34 en los bancos del ibex,2023-11-29,morgan stanley anticipates increases of up to 34 in the banks of the ibex,0.09663865715265274,0.8518058061599731,0.051555559039115906,1.3307090739544947e-05,0.9999784231185913,8.249254278780427e-06,0.21303708851337433,0.2028113752603531,0.27895867824554443,0.19179150462150574,0.113401398062706,0.00946260429918766,0.9904947280883789,4.2592353565851226e-05,0.059207990765571594,0.35473424196243286,0.586057722568512
el ibex recupera los 10000 puntos por primera vez desde la pandemia,2023-11-29,ibex recovers 10000 points for the first time since the pandemic,0.6584718823432922,0.2851792573928833,0.05634881183505058,0.9999014139175415,6.650318391621113e-05,3.211783041479066e-05,0.03717469051480293,0.027125796303153038,0.06592755764722824,0.24121540784835815,0.6285565495491028,0.0031442486215382814,0.9952762126922607,0.0015795190120115876,0.14096584916114807,0.5264692306518555,0.33256492018699646
bbva alcanza nuevas vias para rentabilizar el capital,2023-11-28,bbva reaches new ways to make capital more profitable,0.724835991859436,0.23977190256118774,0.035392094403505325,2.8719765396090224e-05,0.999963641166687,7.574024948553415e-06,0.028566474094986916,0.041270267218351364,0.11401183903217316,0.314113050699234,0.5020383596420288,0.9999898672103882,8.846985110722017e-06,1.304081933994894e-06,0.31753578782081604,0.6235665082931519,0.05889780446887016
los maximos historicos de bankinter a tiro de piedra,2023-11-27,bankinters historic highs a stones throw away,0.14501149952411652,0.523419976234436,0.33156850934028625,8.962354513641912e-06,0.9999818801879883,9.168593351205345e-06,0.019955161958932877,0.012995844706892967,0.02689862810075283,0.11964654922485352,0.820503830909729,0.0012278087669983506,0.6663297414779663,0.3324425220489502,0.11976024508476257,0.46326521039009094,0.4169745147228241
la banca afronta 23000 millones en vencimientos de fondos en 2024,2023-11-27,banks face 23 billion in maturities of funds in 2024,0.07380513101816177,0.5722231268882751,0.3539717495441437,1.026282461680239e-05,0.9999817609786987,8.005488780327141e-06,0.47202906012535095,0.2033941149711609,0.15380850434303284,0.08436235785484314,0.08640599995851517,1.2335195265222865e-07,0.9999960660934448,3.771732281165896e-06,0.06410898268222809,0.625680148601532,0.31021085381507874
valores ganadores y perdedores en el nuevo escenario politico,2023-11-25,winning values and losers in the new political scenario,0.0505603663623333,0.5949996113777161,0.35444000363349915,0.0013037174940109253,0.014438023790717125,0.9842582941055298,0.035015348345041275,0.031032908707857132,0.0758867934346199,0.2768823504447937,0.581182599067688,0.007866689004004002,0.0008044022833928466,0.9913288354873657,0.05277452617883682,0.6257989406585693,0.3214265704154968
bbva lanza un deposito personalizado al 275,2023-11-24,bbva launches a customized 275 deposit,0.08197006583213806,0.8593068718910217,0.05872299522161484,7.969047146616504e-06,0.9999836683273315,8.386479748878628e-06,0.17394913733005524,0.0957961454987526,0.1888393610715866,0.2350170910358429,0.30639830231666565,0.016103822737932205,0.9838579297065735,3.826488318736665e-05,0.11571326106786728,0.8486582040786743,0.0356285497546196
caixabank elimina las comisiones a los clientes con 20000 euros,2023-11-24,caixabank eliminates commissions to customers with 20000 euros,0.19431355595588684,0.6185750365257263,0.18711139261722565,7.473197911167517e-05,0.9999090433120728,1.6153493561432697e-05,0.3125748336315155,0.15712983906269073,0.1825876384973526,0.15856634080410004,0.18914131820201874,1.6678487781973672e-06,0.9999715089797974,2.6798226826940663e-05,0.0343775600194931,0.41900596022605896,0.5466165542602539
los escudos que protegen a unicaja de caer en manos de un competidor,2023-11-24,the shields that protect unicaja from falling into the hands of a competitor,0.050544410943984985,0.2729097604751587,0.6765457391738892,9.526868780085351e-06,0.9999792575836182,1.1155769243487157e-05,0.03882884606719017,0.04597906023263931,0.13307125866413116,0.34169650077819824,0.4404243230819702,0.008550768718123436,0.9902634620666504,0.0011857496574521065,0.025608764961361885,0.15484319627285004,0.8195480704307556
inditex y bbva viven su mejor ano bursatil en decadas,2023-11-24,inditex and bbva live their best trading year in decades,0.607672929763794,0.30324697494506836,0.08908011764287949,4.210037877783179e-05,0.9999502897262573,7.621303211635677e-06,0.01812712475657463,0.0208535585552454,0.06242062523961067,0.23093023896217346,0.6676684617996216,0.9999998807907104,5.7298265687677485e-08,7.463928852757817e-08,0.07874128222465515,0.5346245169639587,0.3866341710090637
la banca apuesta fuerte en el black friday,2023-11-23,banker bet hard on black friday,0.5897445678710938,0.379898339509964,0.0303571168333292,0.9999115467071533,5.470353426062502e-05,3.3721291401889175e-05,0.09047437459230423,0.09113529324531555,0.14816224575042725,0.2666744887828827,0.4035536050796509,0.0049020275473594666,0.8750926852226257,0.12000522017478943,0.17692473530769348,0.6139563918113708,0.20911890268325806
la bolsa europea cerrara en tablas en 2024 segun los analistas,2023-11-23,the european stock exchange will close in tables in 2024 according to analysts,0.12123670428991318,0.8147289156913757,0.06403438001871109,7.618731615366414e-06,0.9999828338623047,9.588931789039634e-06,0.35872912406921387,0.24494610726833344,0.22210313379764557,0.10712491720914841,0.06709671020507812,1.3264186193850946e-08,0.9999988079071045,1.2470870842662407e-06,0.05369292572140694,0.6930733919143677,0.2532337009906769
sabadell mira de reojo a los maximos de 2017 y 2018,2023-11-22,sabadell glances at the 2017 and 2018 peaks,0.3376208245754242,0.46487313508987427,0.19750602543354034,2.291448981850408e-05,0.9999709129333496,6.257439508772222e-06,0.05623872950673103,0.05110013484954834,0.131802499294281,0.25660276412963867,0.5042558312416077,2.216104633134819e-08,0.9999978542327881,2.157378503397922e-06,0.05939123407006264,0.6073964834213257,0.3332122564315796
santander no termina de romper con claridad sus maximos anuales,2023-11-21,santander does not finish breaking its annual maximums clearly,0.015131035819649696,0.07647033035755157,0.9083986282348633,2.475462679285556e-05,0.9999643564224243,1.0901113455474842e-05,0.1012529656291008,0.10515326261520386,0.2098926603794098,0.27681219577789307,0.3068888783454895,1.724327012198046e-05,0.7654870748519897,0.2344956248998642,0.004926804453134537,0.0519334152340889,0.9431396722793579
el ibex 35 bancos en niveles de verano de 2018,2023-11-20,the ibex 35 banks at summer levels 2018,0.05043749138712883,0.8689946532249451,0.08056779205799103,1.5076327144925017e-05,0.9999778270721436,7.202847427834058e-06,0.05199577659368515,0.05408654734492302,0.1404798924922943,0.3112742006778717,0.44216352701187134,3.511718560389454e-08,0.9999908208847046,9.151021913567092e-06,0.04336586967110634,0.4434718191623688,0.51316237449646
inditex marca nuevos maximos de todos los tiempos,2023-11-20,inditex marks new maximums of all times,0.7029478549957275,0.2449887990951538,0.05206331983208656,0.000526404706761241,0.9994614720344543,1.2161563972767908e-05,0.0030683823861181736,0.00277060829102993,0.011178772896528244,0.09567287564277649,0.8873093724250793,0.0003445723850745708,0.9996387958526611,1.6595531633356586e-05,0.1358657330274582,0.6522971987724304,0.211837038397789
cata recorta el beneficio tras los atipicos por la refinanciacion,2023-11-19,tasting cuts profit after atypical refinancing,0.44308727979660034,0.4120987057685852,0.14481405913829803,5.824382969876751e-05,5.689743920811452e-05,0.999884843826294,0.03080647438764572,0.04904237389564514,0.18768402934074402,0.39773303270339966,0.3347340524196625,0.3109985589981079,0.014684285037219524,0.6743171811103821,0.02714214287698269,0.4359807074069977,0.5368772149085999
la banca espanola ofrece depositos en europa por los que paga entre al 3 y el 5,2023-11-19,spanish banking offers deposits in europe for which it pays between 3 and 5,0.09693427383899689,0.8464386463165283,0.05662708356976509,7.20574689694331e-06,0.999983549118042,9.352583219879307e-06,0.28753042221069336,0.1706964373588562,0.28202998638153076,0.1378253698348999,0.12191775441169739,9.202834405641624e-08,0.9999988079071045,1.1213506923013483e-06,0.01573430933058262,0.6861416697502136,0.2981240451335907
